Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Total Premium
36169,1024322,27322,33,2006,13,-810.5797849315068
36170,1024553,27553,70,2013,291,-127.07293561643834
36174,1027411,30411,9,2013,556,-349.91129178082195
36175,1027967,30967,67,2010,553,-534.7441684931507
36176,1028012,31012,64,2012,134,-607.3359493150684
36177,1028227,31227,39,2012,247,-70.26197671232876
36178,1028391,31391,76,2012,242,-828.6619767123286
36180,1029030,32030,69,2010,497,-620.1578671232877
36182,1029849,32849,51,2006,555,-467.5441684931507
36183,1029955,32955,64,2007,205,-785.7249904109589
36184,1029958,32958,82,2010,215,-1193.593483561644
36185,1002464,5464,74,2005,278,-788.519510958904
36187,1012479,15479,75,2007,265,-62.108552054794515
36189,1025891,28891,59,2005,99,-269.1003328767123
36191,1002266,5266,54,2007,530,-1015.2701958904108
36193,1005845,8845,7,2005,7,-178.06471643835616
36195,1008910,11910,17,2005,173,-62.07567534246575
36196,1009285,12285,64,2011,173,-1218.6455383561645
36197,1010129,13129,28,2013,76,-240.79348356164385
36200,1022036,25036,54,2007,82,-581.4291
36201,1024052,27052,18,2007,191,-445.48389452054795
36202,1024644,27644,70,2010,510,-132.49759315068493
36203,1025790,28790,26,2006,85,-567.0948534246575
36204,1027251,30251,57,2009,488,-716.519510958904
36206,1028807,31807,77,2011,179,-118.19622328767122
36207,1028840,31840,46,2007,45,-548.7825246575343
36208,1001429,4429,73,2011,173,-370.3277301369863
36209,1001585,4585,87,2013,485,-470.14142876712333
36218,1003685,6685,45,2008,304,-258.08663424657533
36219,1004292,7292,75,2006,63,-589.3852643835617
36220,1005071,8071,72,2010,181,-559.2373191780822
36222,1006121,9121,53,2008,30,-1406.6345794520548
36224,1006931,9931,86,2006,197,-730.0318397260274
36228,1009520,12520,44,2013,392,-318.5469082191781
36231,1010019,13019,61,2005,162,-379.56608630136986
36232,1011847,14847,32,2009,434,-312.82636027397257
36234,1012241,15241,41,2012,569,-200.7167712328767
36235,1012342,15342,50,2009,86,-431.54416849315066
36236,1012891,15891,54,2007,320,-687.1606068493151
36239,1013443,16443,1,2006,70,-588.4975931506849
36241,1014819,17819,33,2008,195,-199.40170273972603
36242,1015486,18486,69,2007,13,-373.9770452054795
36243,1015664,18664,46,2009,141,-1278.415401369863
36244,1015873,18873,66,2009,43,-248.05923698630136
36245,1016147,19147,35,2011,148,-227.41266164383563
36247,1016576,19576,78,2008,408,-580.1140315068492
36249,1016758,19758,54,2011,391,-418.097593150685
36251,1017394,20394,36,2010,214,-185.39622328767123
36256,1018681,21681,17,2009,330,-475.04005890410957
36258,1019348,22348,45,2011,196,-260.256497260274
36263,1021299,24299,19,2012,518,-310.1962232876712
36264,1021517,24517,72,2008,161,-104.71677123287671
36267,1021612,24612,76,2010,360,-543.4236205479452
36270,1022017,25017,43,2008,143,-84.79348356164382
36275,1023214,26214,40,2012,134,-355.1386890410959
36276,1024364,27364,60,2007,235,-776.7167712328766
36277,1024676,27676,85,2009,251,-620.4866342465752
36278,1024724,27724,77,2005,203,-810.3496479452053
36280,1025120,28120,48,2012,122,-343.2373191780822
36283,1026780,29780,83,2010,211,-337.74690821917807
36284,1026885,29885,45,2009,415,-172.67293561643837
36286,1028784,31784,71,2012,145,-852.9578671232875
36288,1029107,32107,55,2010,209,-261.1441684931507
36289,1029220,32220,33,2008,237,-916.7715657534246
36290,1029445,32445,25,2011,489,-289.5496479452055
36296,1005217,8217,54,2011,538,-1036.870195890411
36297,1007163,10163,70,2010,253,-579.9825246575341
36298,1009295,12295,18,2007,169,-900.3332095890411
36303,1022077,25077,51,2013,312,-500.65101780821925
36306,1025823,28823,29,2012,180,-996.9907438356164
36310,1000620,3620,51,2012,257,-567.1277301369863
36312,1000804,3804,66,2009,596,-1493.1003328767124
36315,1002938,5938,33,2013,313,-145.08937397260274
36316,1003360,6360,63,2010,509,-138.28389452054793
36317,1003496,6496,14,2011,315,-567.3907438356164
36318,1003586,6586,53,2008,291,-74.86471643835617
36319,1003625,6625,76,2013,256,-439.0729356164384
36321,1004863,7863,87,2007,232,-1571.7414287671234
36322,1005269,8269,75,2007,469,-705.7030726027397
36323,1005349,8349,86,2006,428,-758.6345794520547
36324,1006070,9070,27,2007,194,-129.86745616438355
36334,1008414,11414,7,2009,197,-140.22362054794522
36336,1008581,11581,60,2010,141,-142.49211369863013
36339,1009847,12847,73,2007,552,-287.24827808219175
36342,1010927,13927,49,2008,584,-718.5907438356164
36343,1011891,14891,40,2005,166,-287.77430547945204
36346,1012568,15568,81,2006,401,-532.7715657534246
36347,1013228,16228,29,2012,540,-372.9907438356164
36348,1013572,16572,42,2012,482,-1272.793483561644
36349,1014095,17095,84,2012,221,-683.9058123287671
36350,1015060,18060,81,2009,564,-386.66745616438357
36352,1016079,19079,40,2013,171,-311.31403150684935
36354,1016344,19344,49,2010,598,-721.4838945205479
36356,1016391,19391,83,2005,395,-600.4975931506849
36358,1016868,19868,70,2010,210,-518.9633465753424
36366,1018452,21452,48,2006,524,-552.1030726027396
36368,1018673,21673,35,2007,13,-558.1523876712329
36370,1018810,21810,1,2008,348,-149.98800410958904
36372,1018870,21870,50,2006,488,-956.0921136986301
36374,1019210,22210,71,2008,345,-298.2291
36375,1019493,22493,14,2010,205,-196.442798630137
36377,1019693,22693,48,2005,331,-1224.070195890411
36378,1019896,22896,50,2010,521,-406.13046986301373
36380,1020388,23388,84,2005,228,-894.3496479452053
36381,1020760,23760,76,2007,6,-809.9222506849314
36385,1021519,24519,39,2007,189,-207.39074383561646
36386,1021551,24551,44,2012,369,-687.0291
36387,1021571,24571,69,2005,584,-315.8510178082192
36388,1021802,24802,75,2008,409,-518.1743054794521
36389,1022547,25547,31,2010,131,-494.9633465753425
36390,1022561,25561,76,2007,474,-431.67567534246575
36393,1023176,26176,31,2007,144,-469.4510178082192
36394,1023393,26393,75,2009,596,-619.7304698630137
36400,1025433,28433,59,2013,477,-212.91403150684934
36401,1025512,28512,69,2005,251,-611.0181410958903
36402,1025765,28765,59,2005,205,-751.3359493150684
36404,1025796,28796,45,2005,197,-684.8592369863013
36405,1026323,29323,64,2013,217,-567.6208808219178
36409,1027576,30576,52,2010,141,-360.7606068493151
36410,1027846,30846,5,2012,42,-100.1140315068493
36411,1028104,31104,54,2005,68,-969.5058123287671
36412,1028519,31519,62,2013,24,-63.68663424657534
36413,1029170,32170,44,2009,226,-882.1852643835615
36415,1029731,32731,39,2009,248,-60.629099999999994
36416,1029788,32788,72,2007,404,-359.18252465753426
36419,1021047,24047,70,2009,503,-395.1825246575342
36421,1029259,32259,85,2011,531,-143.90581232876713
36422,1003186,6186,62,2005,258,-759.4893739726027
36424,1005950,8950,76,2011,274,-476.5852643835617
36425,1008652,11652,56,2007,315,-189.5386890410959
36431,1015694,18694,81,2008,569,-519.2263602739725
36438,1000439,3439,39,2008,23,-729.1770452054794
36445,1003815,6815,81,2008,452,-639.7852643835615
36446,1003907,6907,42,2008,171,-304.93594931506846
36448,1004344,7344,55,2008,486,-984.5304698630136
36451,1004842,7842,73,2010,445,-692.3551273972603
36453,1005263,8263,55,2009,312,-898.2290999999999
36455,1005839,8839,49,2010,577,-446.4373191780822
36456,1005997,8997,69,2008,520,-429.01266164383566
36457,1006163,9163,78,2007,380,-1300.4099219178083
36458,1006221,9221,54,2006,215,-609.9003328767124
36459,1006267,9267,78,2013,383,-503.57704520547946
36460,1006540,9540,50,2007,139,-898.4921136986302
36462,1006935,9935,65,2010,433,-395.215401369863
36468,1008616,11616,5,2008,204,-736.5085520547944
36469,1008628,11628,29,2011,346,-588.89211369863
36475,1009991,12991,52,2005,518,-1253.560606849315
36477,1010741,13741,61,2012,225,-357.4071821917808
36480,1011840,14840,65,2010,500,-560.8811547945205
36484,1013409,16409,67,2011,214,-524.388004109589
36485,1013417,16417,48,2009,249,-698.0756753424657
36486,1013526,16526,67,2013,399,-649.9441684931506
36488,1013986,16986,24,2013,155,-391.2373191780822
36492,1015654,18654,51,2012,487,-430.68937397260277
36493,1015806,18806,54,2007,459,-637.0564972602739
36494,1016253,19253,51,2012,218,-283.7962232876712
36495,1016257,19257,69,2006,464,-454.13046986301373
36497,1016284,19284,56,2011,578,-448.2126616438356
36498,1016437,19437,69,2008,385,-630.6126616438355
36499,1016463,19463,5,2007,187,-635.7414287671232
36501,1016962,19962,70,2010,103,-368.815401369863
36503,1019201,22201,82,2009,488,-243.19348356164386
36505,1019541,22541,64,2007,174,-496.21266164383565
36509,1020318,23318,66,2008,529,-946.8866342465752
36510,1021777,24777,20,2005,245,-687.0291
36511,1022516,25516,35,2013,44,-550.5249904109588
36513,1023149,26149,80,2012,108,-99.7195109589041
36515,1023517,26517,87,2013,54,-151.46745616438355
36516,1023588,26588,70,2011,171,-383.44553835616443
36517,1023602,26602,30,2012,424,-235.89485342465755
36518,1023831,26831,43,2013,348,-677.4619767123288
36519,1024066,27066,75,2010,130,-1398.2838945205478
36520,1024185,27185,53,2005,369,-239.18252465753423
36523,1025377,28377,57,2009,166,-451.3688260273973
36525,1027211,30211,55,2010,199,-65.26471643835616
36526,1028087,31087,39,2005,178,-1477.2866342465754
36529,1029567,32567,62,2011,36,-953.2647164383561
36530,1029711,32711,63,2012,281,-487.2373191780822
36531,1029727,32727,11,2005,418,-74.7332095890411
36532,1012788,15788,57,2007,356,-475.04005890410957
36533,1017537,20537,63,2005,210,-643.2373191780822
36537,1000913,3913,86,2013,14,-353.5606068493151
36539,1002577,5577,26,2009,253,-894.1852643835616
36544,1008115,11115,64,2009,159,-112.01540136986301
36550,1014202,17202,33,2007,11,-612.0701958904109
36555,1021501,24501,65,2007,314,-899.6756753424656
36557,1023708,26708,78,2012,56,-236.7496479452055
36558,1023984,26984,21,2011,22,-181.25375753424657
36562,1028375,31375,32,2010,272,-181.25375753424657
36563,1029163,32163,37,2007,73,-98.27293561643836
36566,1000844,3844,78,2006,309,-135.88389452054795
36567,1001025,4025,20,2005,364,-1137.1770452054795
36568,1001667,4667,25,2005,97,-757.6482780821917
36569,1002134,5134,37,2006,27,-507.6537575342466
36572,1003808,6808,60,2010,356,-1484.8811547945206
36573,1004463,7463,53,2012,72,-79.40170273972602
36574,1004612,7612,12,2006,325,-234.90855205479454
36575,1004877,7877,83,2011,46,-461.1660863013699
36576,1005265,8265,31,2010,152,-818.733209589041
36580,1006579,9579,50,2005,339,-772.442798630137
36581,1006623,9623,63,2007,91,-852.6619767123286
36582,1007099,10099,80,2011,13,-395.97156575342467
36583,1007598,10598,28,2007,137,-629.1989630136985
36584,1008635,11635,74,2007,363,-397.7140315068493
36586,1009472,12472,17,2012,4,-547.8290999999999
36588,1009872,12872,48,2010,475,-856.4099219178082
36589,1010119,13119,45,2012,214,-112.80444246575343
36591,1012678,15678,58,2010,502,-411.06197671232877
36592,1012720,15720,43,2009,196,-832.2126616438355
36593,1013209,16209,26,2010,390,-385.08937397260274
36595,1013341,16341,35,2012,93,-221.49485342465755
36597,1014016,17016,59,2005,582,-1271.905812328767
36603,1015641,18641,87,2005,361,-823.8290999999999
36604,1016375,19375,87,2011,169,-92.09211369863013
36606,1016858,19858,81,2007,312,-1161.7688260273974
36608,1017334,20334,28,2012,295,-363.06197671232877
36609,1018018,21018,49,2005,410,-372.3989630136986
36610,1019349,22349,30,2012,81,-523.5660863013699
36611,1020022,23022,9,2007,53,-567.6208808219178
36612,1020133,23133,82,2009,251,-656.8482780821918
36616,1021391,24391,62,2009,43,-172.83731917808217
36620,1022664,25664,59,2010,482,-735.160606849315
36621,1023010,26010,13,2013,447,-252.26745616438356
36622,1023216,26216,48,2008,409,-1958.9633465753425
36625,1024232,27232,50,2012,272,-519.9496479452055
36630,1025306,28306,85,2008,381,-291.3249904109589
36633,1026425,29425,50,2009,197,-649.4181410958904
36637,1027950,30950,82,2010,56,-279.0948534246575
36638,1028766,31766,87,2013,157,-465.3085520547945
36639,1028933,31933,75,2007,358,-808.278415068493
36640,1030000,33000,53,2007,457,-1560.6291
36641,1004566,7566,84,2006,337,-262.4592369863014
36645,1003853,6853,59,2013,348,-575.3469082191781
36646,1003936,6936,81,2007,82,-596.3551273972603
36648,1008200,11200,86,2010,109,-209.79074383561644
36649,1009692,12692,81,2008,581,-585.7688260273973
36650,1011490,14490,75,2008,324,-577.1551273972602
36653,1014931,17931,48,2010,165,-449.79074383561647
36654,1016259,19259,85,2013,505,-126.08663424657536
36656,1016754,19754,56,2007,305,-700.4427986301368
36657,1016794,19794,78,2009,242,-369.7030726027397
36660,1019074,22074,37,2012,571,-759.1277301369862
36661,1020781,23781,59,2010,436,-365.88937397260275
36663,1022175,25175,68,2011,559,-276.5304698630137
36666,1025191,28191,40,2009,269,-1236.9907438356165
36669,1000335,3335,34,2005,35,-669.933209589041
36670,1000560,3560,46,2006,314,-773.8236205479452
36675,1004132,7132,50,2009,2,-1191.2263602739727
36676,1004857,7857,61,2009,580,-474.77704520547945
36677,1005598,8598,75,2006,237,-314.9304698630137
36678,1005854,8854,2,2008,427,-481.6811547945206
36681,1006530,9530,49,2009,386,-386.9962232876712
36684,1006996,9996,57,2007,550,-689.4291
36686,1007500,10500,79,2008,240,-549.9989630136986
36692,1009025,12025,19,2010,284,-207.68663424657535
36695,1009105,12105,72,2006,180,-485.26471643835623
36698,1010198,13198,19,2009,55,-1126.6236205479454
36701,1011313,14313,85,2010,380,-600.2345794520547
36702,1011481,14481,65,2005,240,-522.9085520547945
36703,1011561,14561,69,2009,174,-144.16882602739724
36704,1011843,14843,2,2006,176,-374.8318397260274
36705,1011863,14863,19,2012,429,-101.26471643835616
36707,1012930,15930,81,2012,169,-233.33046986301372
36709,1013733,16733,80,2007,600,-532.7715657534246
36710,1014362,17362,41,2010,352,-873.6373191780822
36711,1014389,17389,26,2005,361,-1077.6044424657534
36712,1014426,17426,73,2011,546,-361.8455383561644
36717,1016244,19244,47,2010,32,-653.1003328767123
36719,1017058,20058,43,2010,57,-399.25923698630135
36722,1020042,23042,48,2010,481,-531.3249904109589
36725,1020722,23722,56,2013,247,-231.78526438356164
36726,1021015,24015,22,2005,169,-504.85923698630137
36727,1021238,24238,14,2007,114,-823.5332095890411
36729,1021397,24397,85,2006,102,-688.3441684931507
36730,1021731,24731,8,2010,297,-862.9852643835616
36731,1021989,24989,61,2005,74,-801.8017027397259
36732,1022781,25781,49,2010,595,-623.6427986301369
36733,1023079,26079,76,2005,32,-445.18800410958903
36740,1026284,29284,46,2011,485,-96.8263602739726
36747,1027603,30603,59,2007,366,-89.75786712328767
36748,1027609,30609,47,2011,598,-430.68937397260277
36750,1027930,30930,80,2009,448,-1112.519510958904
36751,1028907,31907,64,2006,395,-741.0784150684931
36753,1029131,32131,29,2011,81,-439.27019589041095
36756,1029635,32635,55,2010,31,-448.96882602739726
36757,1029668,32668,84,2006,330,-393.7030726027397
36761,1008874,11874,31,2010,45,-1627.9606068493151
36762,1019392,22392,78,2005,509,-76.01540136986301
36764,1001217,4217,27,2013,214,-366.415401369863
36765,1001575,4575,54,2007,174,-712.7386890410959
36770,1004115,7115,29,2007,361,-982.8537575342465
36771,1005487,8487,87,2009,30,-359.57704520547946
36772,1007762,10762,5,2013,111,-444.0044424657534
36774,1009020,12020,52,2008,69,-413.23183972602743
36782,1017842,20842,20,2007,155,-1720.4756753424658
36783,1018185,21185,65,2013,188,-632.4537575342465
36794,1028993,31993,47,2011,288,-257.6921136986301
36797,1001870,4870,62,2011,516,-383.3797849315069
36799,1002401,5401,67,2010,456,-440.91403150684937
36801,1002803,5803,49,2007,557,-123.39074383561643
36802,1002993,5993,52,2005,53,-1356.4647164383564
36803,1003300,6300,75,2008,161,-211.0400589041096
36804,1003319,6319,35,2013,12,-232.67293561643837
36811,1006573,9573,32,2011,301,-1216.9688260273974
36812,1006581,9581,42,2012,445,-120.8263602739726
36816,1007835,10835,67,2010,303,-1094.9633465753425
36817,1008513,11513,14,2006,92,-825.3085520547945
36818,1009386,12386,61,2005,115,-1038.1852643835616
36819,1009447,12447,76,2011,10,-218.47019589041096
36820,1009735,12735,48,2007,248,-1158.579784931507
36822,1010706,13706,20,2006,7,-326.8318397260274
36823,1011298,14298,79,2005,3,-1493.1660863013701
36826,1011960,14960,85,2013,315,-740.8811547945205
36828,1012822,15822,5,2006,255,-740.4866342465752
36829,1012896,15896,61,2007,386,-246.4482780821918
36837,1015075,18075,56,2005,9,-573.5386890410958
36842,1016006,19006,83,2012,540,-509.2647164383562
36844,1016255,19255,48,2012,287,-596.2893739726027
36845,1016570,19570,14,2007,92,-137.3304698630137
36846,1016755,19755,59,2009,330,-579.6208808219177
36847,1016942,19942,59,2009,121,-232.80444246575343
36848,1016997,19997,84,2011,152,-1304.3222506849315
36850,1017348,20348,33,2008,409,-535.1058123287671
36851,1017488,20488,70,2010,406,-610.5907438356164
36852,1018041,21041,86,2007,183,-671.4455383561643
36853,1018351,21351,8,2008,190,-236.7167712328767
36855,1018796,21796,36,2009,425,-793.1551273972602
36857,1020224,23224,61,2009,545,-634.6893739726028
36860,1020502,23502,51,2007,478,-1145.6592369863015
36862,1020693,23693,70,2005,190,-91.40170273972603
36863,1020883,23883,20,2010,7,-560.519510958904
36866,1022289,25289,59,2006,44,-468.46471643835616
36869,1023582,26582,5,2009,132,-117.60444246575341
36872,1024305,27305,65,2007,415,-611.1825246575343
36874,1024729,27729,41,2006,418,-899.6756753424656
36876,1024865,27865,54,2011,104,-454.4592369863014
36879,1025958,28958,52,2005,111,-557.560606849315
36881,1026414,29414,32,2013,150,-764.0592369863014
36882,1027166,30166,63,2005,476,-378.9085520547945
36884,1027946,30946,52,2011,544,-384.10307260273976
36888,1000606,3606,73,2005,487,-510.02088082191784
36891,1004852,7852,39,2009,364,-468.85923698630137
36892,1005127,8127,65,2009,456,-565.1551273972602
